Wholesaler,Date,HLs,Materials
29379915,2019-12-11,"[45.6, 60.0, 4.8, 4.8, 4.0, 9.6, 4.2, 4.2, 1.8, 0.9504, 0.6, 0.7668, 4.2, 18.0, 1.8, 3.0, 4.0, 4.2, 4.8]","[3372, 3410, 5983, 6013, 9974, 10965, 19898, 20614, 39616, 43113, 48537, 54232, 57005, 59848, 60387, 65660, 66738, 66989, 71317]"
29379915,2019-12-18,"[40.8, 43.2, 7.2, 4.8, 4.0, 4.2, 4.2, 12.8, 36.0, 4.2, 21.6, 4.0, 3.0, 4.0, 7.2, 0.9504]","[3372, 3410, 5983, 6013, 9974, 10946, 10947, 10965, 11574, 20614, 59848, 63627, 65660, 66738, 71317, 77589]"
29379915,2019-12-23,"[40.8, 26.4, 9.6, 4.2, 33.6, 38.4, 4.2, 0.792, 23.4, 4.0, 4.8]","[3372, 3410, 6013, 10946, 10965, 11574, 11766, 30822, 59848, 66738, 71317]"
29379915,2020-01-06,"[33.6, 38.4, 4.8, 4.0, 4.2, 25.6, 36.0, 4.2, 0.6, 0.7668, 1.8, 9.0, 4.752, 3.0, 4.0, 4.2, 0.9504]","[3372, 3410, 6013, 9974, 10946, 10965, 11574, 19898, 48859, 54232, 59847, 59848, 59874, 65660, 66738, 66989, 76623]"
29379915,2020-01-13,"[36.0, 36.0, 7.2, 6.4, 4.2, 4.752, 11.2, 26.4, 4.2, 0.6, 19.8, 1.8, 3.0, 4.0, 0.9504]","[3372, 3410, 5983, 6013, 10946, 10957, 10965, 11574, 20614, 48537, 59848, 60387, 65660, 66839, 76623]"
29379915,2020-01-23,"[4.752, 33.6, 31.2, 0.6, 4.8, 4.0, 0.78, 4.2, 12.8, 26.4, 0.6, 4.2, 4.2, 4.2, 0.792, 1.8, 0.6, 0.6, 0.7668, 3.6, 14.4, 0.792, 3.0, 4.0, 1.0, 4.2]","[3337, 3372, 3410, 3530, 5983, 9974, 9976, 10946, 10965, 11574, 17028, 19898, 20614, 29777, 30822, 39616, 48537, 48859, 54232, 59847, 59848, 59873, 65660, 66738, 66780, 66989]"
29379915,2020-01-28,"[48.0, 55.2, 4.8, 4.8, 4.0, 4.2, 6.4, 21.6, 4.2, 4.2, 19.8, 3.0, 4.0, 4.8]","[3372, 3410, 5983, 6013, 9974, 10946, 10965, 11574, 11766, 33335, 59848, 65660, 66839, 71317]"
29379915,2020-02-04,"[67.2, 48.0, 4.8, 4.0, 6.4, 21.6, 4.5, 0.6, 1.8, 0.6, 1.8, 18.0, 4.0]","[3372, 3410, 6013, 9974, 10965, 11574, 16550, 17028, 39616, 48537, 59847, 59848, 66738]"
29379915,2020-05-29,"[26.4, 28.8, 2.4, 4.8, 4.2, 3.2, 26.4, 0.0, 4.2, 0.6, 0.792, 1.8, 0.6, 1.8, 9.6, 1.584, 3.0, 4.2, 2.4, 0.852, 0.792]","[3372, 3410, 5983, 6013, 10946, 10965, 11574, 15793, 20614, 29777, 30822, 39616, 57005, 59847, 59848, 59874, 65660, 66989, 71317, 77313, 77721]"
29379915,2020-06-09,"[14.4, 14.4, 2.4, 1.6, 4.0, 4.2, 9.6, 7.2, 0.9, 1.2, 1.8, 0.6, 10.8, 0.9]","[3372, 3410, 5983, 6013, 9974, 10946, 10965, 11574, 16519, 29777, 39616, 48859, 59848, 70225]"
29379915,2020-06-22,"[21.6, 28.8, 4.8, 32.0, 9.6, 36.0, 4.2, 1.8, 3.6, 1.2, 1.8, 14.4, 1.584, 3.0, 4.0, 0.8, 4.8]","[3372, 3410, 5983, 6013, 10965, 11574, 20614, 29777, 39616, 57005, 59847, 59848, 59874, 65660, 66738, 66839, 71317]"
29379915,2020-06-26,[32.0],[6013]
29833190,2020-06-23,"[28.512, 20.448, 102.6432]","[76623, 77313, 77589]"
29379642,2019-08-22,"[9.504, 28.8, 28.8, 4.8, 4.2, 0.6, 9.6, 7.2, 4.5, 4.5, 4.2, 1.584, 4.0, 8.4, 1.5336, 4.0, 1.2, 1.8, 10.8, 1.584, 2.4]","[3337, 3372, 3410, 6013, 10946, 10947, 10965, 11574, 16519, 16550, 29777, 30822, 37961, 48859, 54232, 54639, 57005, 59847, 59848, 59874, 71317]"
29379642,2019-10-24,"[9.504, 36.0, 36.0, 4.2, 0.6, 9.6, 7.2, 8.4, 4.0, 10.8, 0.792, 21.6, 0.6]","[3337, 3372, 3410, 10946, 10947, 10965, 11574, 48859, 54632, 59848, 59873, 62706, 62707]"
29379642,2020-01-24,"[36.0, 36.0, 4.2, 9.6, 14.4, 4.5, 4.5, 4.2, 4.0, 8.4, 1.8, 21.6, 1.584, 1.584]","[3372, 3410, 10946, 10965, 11574, 16519, 16550, 29777, 37961, 48859, 59847, 59848, 59873, 59874]"
29379642,2020-06-25,"[9.504, 36.0, 36.0, 2.4, 4.8, 4.2, 4.8, 14.4, 4.2, 1.2, 8.4, 1.2, 1.8, 16.2, 4.752, 12.0]","[3337, 3372, 3410, 3411, 6013, 10946, 10965, 11574, 29777, 33335, 48859, 57005, 59847, 59848, 59874, 65660]"
29379824,2019-08-12,"[1.584, 2.4, 4.8, 6.4, 16.8, 4.5, 4.5, 1.2, 1.8]","[3337, 3372, 5983, 6013, 11574, 16519, 16550, 29777, 57005]"
29379824,2019-09-16,"[4.8, 4.8, 6.4, 1.6, 16.8, 4.5, 1.8, 1.8]","[3372, 5983, 6013, 10965, 11574, 16550, 29777, 57005]"
29379824,2019-09-30,[1.6],[10965]
29379824,2019-11-28,"[1.584, 4.8, 4.8, 6.4, 3.2, 16.8, 4.5, 4.5, 1.8, 1.2]","[3337, 3372, 5983, 6013, 10965, 11574, 16519, 16550, 29777, 57005]"
29793472,2019-09-25,"[4.752, 36.0, 9.2016, 10.8, 9.504, 4.752]","[10957, 11574, 54232, 59848, 59873, 59874]"
29793472,2019-12-02,"[4.752, 33.6, 0.9504, 1.8, 16.2, 9.504, 0.6, 0.6, 0.6, 2.4]","[10957, 11574, 43113, 59847, 59848, 59874, 61629, 66989, 70601, 71317]"
29793472,2020-01-29,"[4.752, 4.6008, 5.4, 32.4]","[10957, 54232, 59847, 59848]"
29793472,2020-03-06,"[4.752, 28.8, 10.8, 4.752, 10.224]","[10957, 11574, 59848, 59873, 77313]"
29974413,2019-08-05,"[12.6, 8.4, 4.2]","[11766, 33335, 66989]"
29974413,2019-08-08,[25.2],[20614]
29974413,2019-08-16,"[0.792, 1.0, 29.4, 12.6, 0.9504, 8.4, 8.4, 0.792, 4.2, 4.2, 0.6, 4.2, 1.5336, 0.6, 7.2, 4.752, 8.4, 1.0, 0.99, 4.2, 8.4, 8.4, 8.4, 2.4]","[3337, 9974, 10946, 11766, 18827, 19898, 20614, 30822, 33335, 48537, 48859, 53566, 54232, 57005, 59848, 59874, 61629, 63627, 64272, 64665, 66989, 70601, 71316, 71317]"
29974413,2019-08-28,"[1.0, 16.8, 16.8, 4.2, 3.36, 12.6, 12.6, 8.4, 4.2, 0.6, 7.2, 4.752, 0.9798, 1.0, 4.2, 8.4, 1.2, 4.2]","[9974, 10946, 11766, 17028, 18690, 19898, 20614, 33335, 48537, 48859, 59848, 59874, 63445, 63627, 64665, 66989, 67049, 70601]"
29974413,2019-09-04,"[4.2, 25.2, 4.2, 0.792, 12.6, 4.2, 8.4, 0.6, 4.2, 7.2, 9.504, 4.2, 0.99, 4.2, 8.4, 8.4, 4.2]","[10611, 10946, 10947, 10957, 11766, 19898, 20614, 48859, 53566, 59848, 59874, 61629, 64272, 64665, 66989, 70601, 71316]"
29974413,2019-09-10,"[1.0, 25.2, 25.2, 4.2, 8.4, 4.2, 0.7668, 0.6, 7.2, 14.4, 4.752, 4.2, 1.0, 1.0, 8.4, 1.0, 4.2, 4.2, 2.4]","[9974, 10946, 10947, 11766, 19898, 20614, 54232, 57005, 59847, 59848, 59873, 61629, 63311, 63627, 66989, 67049, 70601, 71316, 71317]"
29974413,2019-09-24,"[2.0, 4.2, 12.6, 8.4, 8.4, 3.36, 8.4, 3.6, 4.2, 8.4, 1.2, 8.4, 7.2, 14.4, 8.4, 8.4, 4.0, 8.4, 8.4, 0.9504]","[9974, 10611, 10946, 11766, 17028, 18690, 20614, 21416, 33335, 48537, 48859, 53566, 59847, 59848, 61629, 63482, 63627, 64665, 66989, 72548]"
29974413,2019-10-01,"[8.4, 7.2, 14.4, 4.752, 4.752, 1.8, 63.0, 4.2, 4.2]","[17028, 59847, 59848, 59873, 59874, 60387, 62707, 70601, 71316]"
29974413,2019-10-10,"[0.792, 25.2, 12.6, 12.6, 8.4, 4.2, 0.6, 1.8, 4.752, 0.99, 12.6, 4.2, 4.2, 2.4]","[3337, 10946, 11766, 19898, 20614, 48859, 57005, 59286, 59874, 64272, 66989, 70601, 71316, 71317]"
29974413,2019-10-24,"[0.792, 0.792, 1.0, 21.0, 12.6, 8.4, 4.2, 0.792, 0.792, 4.2, 0.7668, 0.6, 1.8, 7.2, 4.752, 4.2, 16.8, 0.9798, 4.2, 8.4, 1.2, 4.2, 4.2]","[3337, 3338, 9974, 10946, 11766, 19898, 20614, 30822, 47934, 48537, 54232, 57005, 59286, 59848, 59873, 61629, 62707, 63445, 64665, 66989, 67049, 70601, 71316]"
29974413,2019-11-07,"[2.4, 16.8, 8.4, 4.2, 3.36, 4.2, 4.2, 7.2, 9.504, 4.752, 1.8, 8.4, 25.2, 2.4, 0.99, 8.4, 1.2, 2.4]","[9974, 10946, 11766, 17028, 18690, 20614, 53566, 59848, 59873, 59874, 60387, 61629, 62707, 63627, 64272, 66989, 67049, 71317]"
29974413,2019-11-15,"[4.2, 21.0, 8.4, 4.2, 4.2, 12.6, 4.2, 7.2, 7.2, 9.504, 4.2, 12.6, 8.4, 4.2, 7.2]","[10611, 10946, 10947, 11766, 19898, 20614, 48537, 59847, 59848, 59874, 64665, 66989, 70601, 71316, 71317]"
29974413,2019-11-21,"[16.8, 4.2, 8.4, 4.2, 4.2, 4.2, 14.4, 28.8, 4.752, 9.504, 12.6, 0.9798, 4.2, 8.4, 8.4, 4.2]","[10946, 17028, 20614, 33335, 48537, 53566, 59847, 59848, 59873, 59874, 61629, 63445, 63482, 64665, 66989, 70601]"
29974413,2020-01-06,"[0.792, 2.4, 4.2, 54.6, 4.2, 25.200000000000003, 4.2, 3.36, 25.200000000000003, 12.600000000000001, 0.6, 4.2, 4.2, 0.7668, 1.2, 1.8, 7.2, 9.504, 4.752, 1.8, 8.4, 0.9798, 4.0, 1.98, 25.2, 2.0, 8.4, 8.4, 1.9008]","[3337, 9974, 10611, 10946, 10947, 11766, 17028, 18690, 19898, 20614, 29777, 33335, 48537, 54232, 57005, 59286, 59848, 59873, 59874, 60387, 61629, 63445, 63627, 64272, 66989, 67049, 70601, 71316, 77589]"
29974413,2020-01-16,"[16.8, 12.6, 4.2, 8.4, 8.4, 0.792, 4.2, 1.8, 8.4, 7.2, 4.752, 9.504, 8.4, 4.2, 4.2, 8.4, 0.9504]","[10946, 11766, 17028, 19898, 20614, 30822, 48537, 48859, 53566, 59848, 59873, 59874, 61629, 63482, 64665, 66989, 77589]"
29974413,2020-02-03,"[1.2, 21.0, 4.2, 4.2, 8.4, 8.4, 4.2, 4.2, 0.7668, 0.6, 1.8, 7.2, 21.6, 4.752, 8.4, 4.2, 12.6, 1.0, 8.4, 4.2]","[9974, 10946, 10947, 17028, 19898, 20614, 33335, 48537, 54232, 57005, 59286, 59847, 59848, 59873, 61629, 64665, 66989, 67049, 70601, 71316]"
29974413,2020-02-04,"[8.4, 4.2, 4.2, 8.4, 4.2, 63.0]","[10946, 11766, 17028, 48537, 66989, 70572]"
29974413,2020-02-20,"[4.2, 16.8, 8.4, 8.4, 3.36, 4.2, 8.4, 4.2, 0.6, 7.2, 4.752, 9.504, 4.2, 0.9798, 4.2, 2.4, 0.99, 4.2, 8.4, 4.2, 4.2, 0.9504]","[10611, 10946, 10947, 11766, 18690, 19898, 20614, 53566, 57005, 59847, 59873, 59874, 61629, 63445, 63482, 63627, 64272, 64665, 66989, 70601, 71316, 77589]"
29974413,2020-03-05,"[1.2, 37.8, 12.6, 4.2, 8.4, 4.2, 8.4, 4.2, 14.4, 4.752, 8.4, 4.2, 12.6, 4.2]","[9974, 10946, 11766, 17028, 19898, 33335, 48537, 53566, 59848, 59873, 61629, 64665, 66989, 70601]"
29974413,2020-04-23,"[0.792, 16.8, 8.4, 16.8, 4.2, 3.36, 0.0, 8.4, 8.4, 8.4, 8.4, 4.752, 8.4, 4.2, 8.4, 0.0]","[3337, 10946, 10947, 11766, 17028, 18690, 19898, 20614, 33335, 48537, 53566, 59874, 61629, 64665, 66989, 70601]"
29974413,2020-04-30,"[37.8, 4.2, 21.0, 8.4, 8.4, 16.8, 12.6]","[10946, 10947, 11766, 19898, 20614, 66989, 70601]"
29974413,2020-05-07,"[4.2, 8.4, 8.4, 3.36, 8.4, 4.2, 12.6, 4.2, 4.2, 4.2, 4.2, 42.0]","[10611, 11766, 17028, 18690, 48537, 53566, 61629, 63482, 64665, 66989, 71316, 72328]"
29974413,2020-05-14,"[4.2, 8.4, 4.2]","[11766, 19898, 70601]"
29974413,2020-05-20,"[0.792, 37.8, 16.8, 21.0, 8.4, 8.4, 16.8, 12.600000000000001, 8.4, 4.2, 4.2, 0.6, 4.752, 9.504, 1.98, 4.2, 8.4, 4.95, 21.0, 8.4, 37.8, 0.852]","[3337, 10946, 10947, 11766, 17028, 19898, 20614, 33335, 48537, 48859, 53566, 57005, 59873, 59874, 64272, 64665, 66989, 70225, 70601, 71316, 72328, 77313]"
29974413,2020-05-25,"[16.8, 8.4, 29.4, 3.36, 8.4, 8.4, 4.2, 4.2, 4.2, 8.4, 4.2, 8.4, 8.4, 4.2, 8.4, 1.9008]","[10946, 10947, 11766, 18690, 19898, 20614, 33335, 48537, 53566, 61629, 63482, 64665, 66989, 71316, 72328, 77589]"
29974413,2020-05-28,"[4.2, 16.8, 4.2, 8.4, 4.2, 4.2, 4.2, 8.4, 8.4, 8.4, 42.0]","[10611, 10946, 10947, 20614, 33335, 48537, 53566, 61629, 64665, 66989, 78356]"
29974413,2020-06-02,"[0.792, 12.6, 8.4, 12.6, 4.2, 8.4, 16.8, 8.4, 8.4, 4.752, 9.504, 8.4, 0.9798, 8.4, 8.4, 4.2]","[3338, 10946, 10947, 11766, 17028, 19898, 20614, 33335, 48537, 59873, 59874, 61629, 63445, 66989, 70601, 71316]"
29974413,2020-06-05,"[12.6, 8.4, 8.4, 4.2, 3.36, 16.8, 12.6, 4.2, 0.792, 4.2, 0.6, 12.6, 16.8, 8.4]","[10946, 10947, 11766, 17028, 18690, 19898, 20614, 33335, 47934, 53566, 57005, 61629, 66989, 70601]"
29974413,2020-06-08,"[1.584, 4.2, 25.2, 12.6, 8.4, 8.4, 3.36, 8.4, 0.0, 0.0, 4.2, 4.2, 7.2, 4.752, 4.752, 8.4, 4.2, 4.2, 12.6, 8.4, 4.2]","[3337, 10611, 10946, 10947, 11766, 17028, 18690, 19898, 20614, 33335, 48537, 53566, 59848, 59873, 59874, 61629, 63482, 64665, 66989, 70601, 71316]"
29974413,2020-06-12,"[12.6, 8.4]","[19898, 20614]"
29974413,2020-06-15,"[25.2, 21.0, 16.8, 4.2, 14.4, 4.752, 4.2, 1.35, 4.2, 8.4, 0.426]","[10946, 11766, 19898, 48537, 59848, 59874, 63482, 64272, 64665, 71316, 77313]"
29974413,2020-06-23,"[3.0, 21.0, 8.4, 8.4, 16.8, 8.4, 21.6, 9.504, 1.8, 3.0, 1.35, 12.6, 12.6, 2.0, 0.5112, 0.6336, 16.8]","[9974, 10946, 10947, 11766, 19898, 48537, 59848, 59874, 60387, 63627, 64272, 64665, 66989, 67049, 77313, 77589, 78356]"
29974413,2020-06-29,"[4.2, 21.0, 4.2, 12.6, 4.2, 3.36, 4.2, 21.0, 0.6, 7.2, 4.752, 1.8, 8.4, 0.675, 8.4, 3.6]","[10611, 10946, 10947, 11766, 17028, 18690, 19898, 20614, 57005, 59847, 59873, 60387, 63482, 64272, 71316, 71317]"
29974413,2020-06-30,"[21.0, 21.0, 42.0, 4.2, 6.72, 21.0, 0.792, 4.2, 7.2, 25.2, 0.9798, 4.2]","[10946, 10947, 11766, 17028, 18690, 20614, 30822, 48859, 59848, 61629, 63445, 71316]"
29974413,2020-07-06,"[4.2, 25.2, 21.0, 8.4, 0.6, 7.2, 28.8, 4.0, 21.0, 4.0, 8.4, 4.8, 4.2]","[10611, 10946, 20614, 53566, 57005, 59847, 59848, 63627, 66989, 67049, 71316, 71317, 78356]"
29974413,2020-07-07,"[0.063, 29.4, 16.8]","[10946, 20614, 66989]"
29974413,2020-07-10,"[0.6, 7.2, 50.4, 54.6]","[57005, 59847, 66989, 78356]"
29974413,2020-07-17,"[4.0, 8.4, 0.1092, 12.6, 46.2, 37.8, 8.0]","[9974, 10611, 10946, 10947, 19898, 20614, 63627]"
29974413,2020-07-22,"[25.2, 16.8, 33.6, 16.8, 16.8]","[11766, 70605, 74342, 81408, 81410]"
29974413,2020-07-27,"[12.6, 6.72, 0.792, 16.8, 8.4, 0.6, 7.2, 21.6, 9.504, 14.256, 1.8, 16.8, 1.98, 4.95, 4.8, 1.704, 0.9504]","[10947, 18690, 30822, 33335, 48537, 57005, 59847, 59848, 59873, 59874, 60387, 61629, 64272, 70225, 71317, 77313, 77589]"
29974413,2020-07-30,"[4.0, 4.2, 8.4, 8.4, 8.4, 4.2, 1.8, 14.4, 36.0, 1.8, 33.6, 29.4]","[9974, 10611, 10947, 19898, 20614, 53566, 59286, 59847, 59848, 60387, 66989, 78356]"
29974413,2020-08-04,"[37.8, 25.2, 8.4, 1.8, 4.2, 13.44, 8.4, 4.0, 4.95, 0.9504]","[10946, 11766, 17028, 60387, 61629, 63480, 63482, 63627, 70225, 77589]"
29974413,2020-08-06,[0.1092],[10946]
29974413,2020-08-10,"[4.2, 0.1092, 3.36, 25.2, 8.4, 8.4, 0.9798, 8.4, 37.8, 12.6]","[10611, 10946, 18690, 19898, 53566, 61629, 63445, 64665, 66989, 71316]"
29974413,2020-08-14,"[0.792, 25.2, 4.2, 8.4, 4.2, 0.05049, 4.2, 0.852, 0.9504, 16.8]","[3337, 11766, 17028, 61629, 63482, 64272, 64665, 77313, 77589, 78356]"
29974413,2020-08-17,"[21.0, 33.6, 29.4, 25.2]","[10947, 19898, 20614, 70601]"
29974413,2020-08-20,"[0.792, 12.6, 8.4, 3.36, 0.792, 0.792, 4.2, 4.752, 9.504, 8.4, 4.2, 4.2, 12.6, 8.4, 12.6, 0.6, 4.2, 8.4]","[3338, 11766, 17028, 18690, 30822, 47934, 53566, 59873, 59874, 61629, 63482, 64665, 66989, 71316, 78356, 80176, 81408, 81410]"
29974413,2020-08-26,"[0.792, 4.2, 12.6, 16.8, 12.6, 8.4, 7.2, 4.0, 8.4, 12.6, 8.4, 4.2, 8.4]","[3337, 10611, 10947, 11766, 20614, 48537, 59847, 63627, 64665, 66989, 70605, 71316, 81410]"
29974413,2020-09-02,"[29.4, 8.4, 4.2, 0.0, 16.8, 0.0, 0.0, 4.752, 8.4, 4.2, 16.8, 8.4]","[10946, 11766, 17028, 18690, 19898, 48537, 53566, 59873, 66989, 71316, 74342, 81408]"
29974413,2020-09-08,"[4.2, 0.6, 12.6, 0.0, 8.4, 21.6, 0.0, 4.2, 0.0, 0.0, 8.4, 8.4]","[10947, 17028, 19898, 33335, 53566, 59848, 61629, 63482, 64665, 70601, 70605, 78356]"
29974413,2020-09-15,"[2.8, 4.2, 12.6, 12.6, 4.2, 4.2, 0.0, 12.6, 0.0, 2.7, 14.256, 16.8, 0.0, 16.8, 0.0, 8.4, 8.4, 4.2, 4.2]","[9974, 10611, 10946, 10947, 11766, 17028, 18690, 20614, 33335, 48537, 59874, 61629, 64665, 66989, 70601, 71316, 74342, 78356, 81410]"
29974413,2020-09-24,"[16.8, 25.2, 10.200000000000001, 42.0, 8.4, 16.8, 9.24]","[10947, 20614, 48537, 62707, 63482, 64665, 71316]"
29974413,2020-10-02,"[0.792, 21.0, 16.8, 0.0, 4.2, 3.36, 4.2, 4.2, 8.4, 21.0, 0.9798, 16.8, 2.4, 0.852, 0.792, 0.6]","[3337, 10946, 11766, 15793, 17028, 18690, 33335, 53566, 61629, 62707, 63445, 66989, 71317, 77313, 77721, 80176]"
29974413,2020-10-13,"[29.4, 8.4, 4.2, 8.4, 7.2, 14.4, 0.0, 9.504, 4.2, 4.0, 4.2, 8.4, 8.4, 8.4, 1.9008, 4.2, 4.2]","[10946, 19898, 33335, 48537, 59847, 59848, 59873, 59874, 63482, 63627, 64665, 66989, 71316, 74342, 77589, 81408, 81410]"
29974413,2020-11-02,"[4.2, 12.6, 0.0, 4.2, 3.36, 0.792, 4.2, 0.792, 4.2, 4.752, 8.4, 12.6, 8.4, 2.97, 8.4, 0.792, 0.99]","[10611, 10946, 15793, 17028, 18690, 30822, 33335, 47934, 53566, 59873, 61629, 62707, 66989, 70225, 70601, 77721, 82315]"
29974413,2020-11-17,"[12.6, 4.2, 12.6, 0.0, 4.2, 4.2, 4.2, 4.2, 4.2, 4.752, 4.752, 8.4, 8.4, 4.2, 12.6, 8.4, 0.792]","[10946, 10947, 11766, 15793, 17028, 19898, 20614, 48537, 53566, 59873, 59874, 61629, 62707, 64665, 66989, 70601, 77721]"
29974413,2020-12-02,"[29.4, 8.4, 3.36, 4.2, 4.2, 0.0, 8.4, 12.6, 4.2, 4.2, 8.4, 0.792, 8.4, 4.2, 0.9504, 0.99]","[10946, 11766, 18690, 19898, 33335, 47934, 61629, 62707, 63482, 64665, 66989, 69490, 70601, 71316, 77589, 82315]"
29974413,2020-12-09,"[4.2, 4.2, 4.2, 4.2, 12.6, 8.4, 4.2]","[17028, 48537, 53566, 61629, 62707, 66989, 70605]"
29974413,2020-12-21,"[0.792, 4.2, 46.2, 8.4, 21.0, 4.2, 16.8, 21.0, 0.792, 4.2, 9.504, 9.504, 4.2, 0.9798, 8.4, 21.0, 4.95, 12.6, 4.2, 0.6]","[3337, 10611, 10946, 10947, 11766, 17028, 19898, 20614, 47934, 48537, 59873, 59874, 61629, 63445, 64665, 66989, 70225, 70601, 71316, 80176]"
29974413,2021-01-06,"[4.2, 21.0, 8.4, 4.2, 3.36, 4.2, 4.2, 4.752, 8.4, 4.2, 8.4, 16.8, 8.4, 4.2]","[10611, 10946, 10947, 17028, 18690, 48537, 53566, 59873, 61629, 63482, 64665, 66989, 70601, 71316]"
29974413,2021-01-11,"[4.752, 63.0, 4.2, 0.792, 0.792, 4.2, 4.2, 8.4, 16.8, 4.2, 0.99]","[3337, 10946, 17028, 30822, 47934, 48537, 53566, 61629, 66989, 70601, 82315]"
29974413,2021-01-20,"[29.4, 4.2, 3.36, 0.792, 4.2, 9.504, 12.6, 1.98, 4.2, 4.2, 0.852, 0.99]","[10946, 10947, 18690, 47934, 48859, 59874, 66989, 70225, 70601, 71316, 77311, 82315]"
29974413,2021-01-25,[4.2],[33335]
29974413,2021-01-26,"[4.2, 4.2, 12.6, 4.2, 4.2, 8.4, 8.4, 4.752, 12.6, 4.2, 4.2, 21.0, 4.2, 4.2]","[10611, 10947, 11766, 17028, 20614, 48537, 53566, 59873, 61629, 63482, 64665, 66989, 70601, 71316]"
29974413,2021-02-01,"[50.4, 12.6, 4.2, 4.2, 4.2, 8.4, 12.6, 12.6]","[10946, 10947, 11766, 17028, 19898, 20614, 61629, 66989]"
29974413,2021-02-03,"[21.0, 16.8, 4.2, 4.2, 8.4, 4.2, 8.4, 21.0, 4.2, 4.2]","[10946, 11766, 19898, 20614, 33335, 48537, 61629, 66989, 70601, 71316]"
29974413,2021-02-08,"[4.2, 8.4, 8.4, 3.36, 4.2, 4.2, 0.792, 8.4, 4.2, 4.2, 4.2, 4.2, 16.8, 4.2, 0.9504, 8.4, 2.97]","[10611, 10947, 17028, 18690, 20614, 33335, 47934, 48537, 53566, 63482, 64665, 66989, 70601, 71316, 77589, 78356, 82315]"
29446255,2019-08-06,"[42.0, 29.4, 4.2, 33.264, 2.43]","[10947, 20614, 48859, 59874, 61687]"
29446255,2019-08-12,"[42.0, 16.8, 3.6, 1.8, 23.76, 23.76, 4.95]","[10946, 53566, 59847, 59848, 59873, 59874, 64272]"
29446255,2019-08-20,"[16.8, 50.4, 4.2, 1.8, 19.008, 16.8]","[3530, 10946, 48859, 59847, 59874, 63482]"
29446255,2019-08-27,"[67.2, 19.008, 25.2]","[10946, 10958, 48537]"
29446255,2019-09-03,"[25.2, 25.2, 15.2064, 13.3056, 33.6, 42.0, 9.504, 13.3056]","[10947, 11766, 59940, 59942, 61629, 66989, 74529, 75909]"
29446255,2019-09-04,"[16.8, 105.0, 29.4, 29.4, 21.0, 8.4, 12.6, 8.4, 21.0]","[3530, 10946, 10947, 11766, 19898, 48859, 53566, 63482, 66989]"
29446255,2019-09-10,"[4.752, 12.6, 126.0, 21.0, 50.4, 12.6, 12.6, 50.4, 16.8, 38.016, 4.95]","[3337, 3530, 10946, 17028, 19898, 20614, 33335, 48537, 53566, 59873, 64272]"
29446255,2019-09-17,"[88.2, 25.2, 63.0, 5.4, 21.0, 16.8, 5.4, 38.016, 63.0, 58.8]","[10946, 10947, 11766, 15985, 19898, 20614, 59847, 59874, 61629, 66989]"
29446255,2019-09-24,"[8.4, 25.2, 21.0, 21.0, 38.016]","[3450, 10947, 19898, 48537, 59873]"
29446255,2019-10-02,"[4.2, 4.2, 4.2, 1.8, 1.8, 57.024, 5.7024, 2.376, 2.43, 0.0, 4.2, 33.6, 9.504]","[3530, 48859, 53566, 59847, 59848, 59874, 59940, 61685, 61687, 61943, 63482, 66989, 74529]"
29446255,2019-10-09,[218.4],[62707]
29446255,2019-10-14,[252.0],[62707]
29446255,2019-10-16,"[12.6, 1.8, 4.2, 1.8, 1.8, 38.016, 25.2, 4.95, 33.6]","[3530, 15985, 48859, 59847, 59848, 59874, 61629, 64272, 66989]"
29446255,2019-10-22,"[12.6, 8.4, 42.0, 16.8, 1.8, 1.8, 21.0]","[3530, 10611, 10946, 53566, 59847, 59848, 61629]"
29446255,2019-10-29,"[42.0, 4.752, 8.4, 4.2, 4.2, 4.2, 5.4, 1.8, 28.512, 25.2]","[10946, 10958, 11766, 17028, 20614, 33335, 59847, 59848, 59874, 66989]"
29446255,2019-11-05,"[4.8, 4.2, 9.504, 16.8, 4.2, 4.2, 19.008, 25.2, 4.95, 37.8]","[3372, 10611, 10958, 11766, 17028, 48859, 59873, 61629, 64272, 66989]"
29446255,2019-11-08,[126.0],[10946]
29446255,2019-11-19,"[4.2, 4.2, 4.2, 10.8, 5.4, 14.256, 38.016, 21.0, 8.4, 21.0]","[3450, 48859, 53566, 59847, 59848, 59873, 59874, 61629, 62707, 66989]"
29446255,2019-11-22,"[96.60000000000001, 21.0, 33.6, 16.8, 61.776, 61.776, 54.6, 54.6, 50.4]","[10946, 10947, 11766, 20614, 59873, 59874, 61629, 66989, 71316]"
29446255,2019-11-27,"[33.6, 29.4, 46.2, 16.8]","[10946, 61629, 66989, 71316]"
29446255,2019-11-28,"[42.0, 12.6, 29.4, 16.8, 28.512, 52.272, 12.6, 12.6, 21.0]","[10946, 10947, 11766, 20614, 59873, 59874, 61629, 66989, 71316]"
29446255,2019-12-02,"[4.8, 4.2, 4.2, 4.2, 8.4, 21.0, 1.8, 16.8, 8.4, 4.2, 4.2, 5.4, 16.2, 2.43, 21.0]","[3372, 3450, 3530, 10611, 10947, 11766, 15985, 19898, 20614, 33335, 53566, 59847, 59848, 61687, 66989]"
29446255,2019-12-09,"[4.2, 4.752, 4.2, 4.2, 19.008, 33.264, 33.6, 2.376, 2.376, 0.0, 4.95]","[3530, 10958, 17028, 48859, 59873, 59874, 61629, 61684, 61685, 61943, 64272]"
